name,item_code,price_list,price_list_rate,uom,currency,selling,buying,note,reference
,ASM-NISSAN-PATROL-Y61-ZD30-ENGINE-FUEL-INJECTOR-NOZZLES,Standard Selling,8389493.00,PCS,UGX,1,0,Source VAT: 1510109.00; source inclusive: 9899602.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-NISSAN-PATROL-Y61-ZD30-ENGINE-FUEL-INJECTORS,Standard Selling,8389493.00,PCS,UGX,1,0,Source VAT: 1510109.00; source inclusive: 9899602.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-NISSAN-PATROL-Y61-ZD30-ENGINE-FUEL-LIFT-PUMP,Standard Selling,1089555.00,PCS,UGX,1,0,Source VAT: 196120.00; source inclusive: 1285674.00; arithmetic delta: 1.00,docs/item details.csv
,ASM-NISSAN-PATROL-Y61-ZD30-ENGINE-FUEL-NOZZLE-WASHERS,Standard Selling,15893.00,PCS,UGX,1,0,Source VAT: 2861.00; source inclusive: 18754.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-NISSAN-PATROL-Y61-ZD30-ENGINE-FUEL-PRESSURE-REGULATOR,Standard Selling,683931.00,PCS,UGX,1,0,Source VAT: 123108.00; source inclusive: 807039.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-NISSAN-PATROL-Y61-ZD30-ENGINE-FUEL-PUMP-GASKET,Standard Selling,89964.00,PCS,UGX,1,0,Source VAT: 16194.00; source inclusive: 106158.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-NISSAN-PATROL-Y61-ZD30-ENGINE-FUEL-TANK,Standard Selling,4436096.00,PCS,UGX,1,0,Source VAT: 798497.00; source inclusive: 5234593.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-NISSAN-PATROL-Y61-ZD30-ENGINE-FUEL-WATER-SEPARATOR,Standard Selling,1150891.00,PCS,UGX,1,0,Source VAT: 207160.00; source inclusive: 1358051.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-NISSAN-PATROL-Y61-ZD30-ENGINE-INTAKE-MANIFOLD,Standard Selling,4857937.00,PCS,UGX,1,0,Source VAT: 874429.00; source inclusive: 5732365.00; arithmetic delta: 1.00,docs/item details.csv
,ASM-NISSAN-PATROL-Y61-ZD30-ENGINE-FUEL-HORSE-PIPE-CLAMPS,Standard Selling,23370.00,PCS,UGX,1,0,Source VAT: 4207.00; source inclusive: 27577.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-NISSAN-PATROL-Y61-ZD30-ENGINE-FUEL-HORSE-PIPE,Standard Selling,127162.00,PCS,UGX,1,0,Source VAT: 22889.00; source inclusive: 150051.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-NISSAN-PATROL-Y61-ZD30-ENGINE-FUEL-BREATHER-PIPE,Standard Selling,95358.00,PCS,UGX,1,0,Source VAT: 17165.00; source inclusive: 112523.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-NISSAN-PATROL-Y61-ZD30-ENGINE-TANK-BELT-CLAMP,Standard Selling,1579099.00,PCS,UGX,1,0,Source VAT: 284238.00; source inclusive: 1863336.00; arithmetic delta: 1.00,docs/item details.csv
,ASM-NISSAN-PATROL-Y61-ZD30-ENGINE-INTAKE-MANIFOLD-GASKET,Standard Selling,502586.00,PCS,UGX,1,0,Source VAT: 90466.00; source inclusive: 593052.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-NISSAN-PATROL-Y61-ZD30-ENGINE-END-ASSY-TIEROD-LH,Standard Selling,505642.00,PCS,UGX,1,0,Source VAT: 91016.00; source inclusive: 596658.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-NISSAN-PATROL-Y61-ZD30-ENGINE-END-ASSY-TIEROD-RH,Standard Selling,474987.00,PCS,UGX,1,0,Source VAT: 85498.00; source inclusive: 560485.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-NISSAN-PATROL-Y61-ZD30-ENGINE-FRONT-SHOCK-DAMPERS,Standard Selling,179830.00,PCS,UGX,1,0,Source VAT: 32369.00; source inclusive: 212200.00; arithmetic delta: -1.00,docs/item details.csv
,ASM-NISSAN-PATROL-Y61-ZD30-ENGINE-BUSHING-REAR-SHOCK-ABSORBERS,Standard Selling,17254.00,PCS,UGX,1,0,Source VAT: 3106.00; source inclusive: 20360.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-NISSAN-PATROL-Y61-ZD30-ENGINE-SHOCK-ABSORBERS-FRONT,Standard Selling,700678.00,PCS,UGX,1,0,Source VAT: 126122.00; source inclusive: 826800.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-NISSAN-PATROL-Y61-ZD30-ENGINE-SHOCK-ABSORBERS-REAR,Standard Selling,758134.00,PCS,UGX,1,0,Source VAT: 136464.00; source inclusive: 894598.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-NISSAN-PATROL-Y61-ZD30-ENGINE-STABILIZER-BAR-U-BUSHES,Standard Selling,36556.00,PCS,UGX,1,0,Source VAT: 6580.00; source inclusive: 43136.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-NISSAN-PATROL-Y61-ZD30-ENGINE-STABILIZER-BAR-LINK-RHS,Standard Selling,140896.00,PCS,UGX,1,0,Source VAT: 25361.00; source inclusive: 166258.00; arithmetic delta: -1.00,docs/item details.csv
,ASM-NISSAN-PATROL-Y61-ZD30-ENGINE-STABILIZER-BAR-LINK-LHS,Standard Selling,140896.00,PCS,UGX,1,0,Source VAT: 25361.00; source inclusive: 166258.00; arithmetic delta: -1.00,docs/item details.csv
,ASM-NISSAN-PATROL-Y61-ZD30-ENGINE-KING-PIN-SET,Standard Selling,2568742.00,PCS,UGX,1,0,Source VAT: 462374.00; source inclusive: 3031115.00; arithmetic delta: 1.00,docs/item details.csv
,ASM-NISSAN-PATROL-Y61-ZD30-ENGINE-DRAG-LINK-ARM,Standard Selling,1634838.00,PCS,UGX,1,0,Source VAT: 294271.00; source inclusive: 1929109.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-NISSAN-PATROL-Y61-ZD30-ENGINE-PINION,Standard Selling,7319433.00,PCS,UGX,1,0,Source VAT: 1317498.00; source inclusive: 8636932.00; arithmetic delta: -1.00,docs/item details.csv
,ASM-NISSAN-PATROL-Y61-ZD30-ENGINE-PITMAN-ARM,Standard Selling,611702.00,PCS,UGX,1,0,Source VAT: 110106.00; source inclusive: 721808.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-NISSAN-PATROL-Y61-ZD30-ENGINE-POWER-STEERING-ASSEMBLY,Standard Selling,3847784.00,PCS,UGX,1,0,Source VAT: 692601.00; source inclusive: 4540385.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-NISSAN-PATROL-Y61-ZD30-ENGINE-SPINDLE,Standard Selling,2568742.00,PCS,UGX,1,0,Source VAT: 462374.00; source inclusive: 3031115.00; arithmetic delta: 1.00,docs/item details.csv
,ASM-NISSAN-PATROL-Y61-ZD30-ENGINE-BUMPING-STOPPER,Standard Selling,179830.00,PCS,UGX,1,0,Source VAT: 32369.00; source inclusive: 212200.00; arithmetic delta: -1.00,docs/item details.csv
,ASM-NISSAN-PATROL-Y61-ZD30-ENGINE-STEERING-ARM,Standard Selling,611702.00,PCS,UGX,1,0,Source VAT: 110106.00; source inclusive: 721808.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-NISSAN-PATROL-Y61-ZD30-ENGINE-STEERING-BOX,Standard Selling,7319433.00,PCS,UGX,1,0,Source VAT: 1317498.00; source inclusive: 8636932.00; arithmetic delta: -1.00,docs/item details.csv
,ASM-NISSAN-PATROL-Y61-ZD30-ENGINE-STEERING-COLUMN-ASSEMBLY,Standard Selling,3291941.00,PCS,UGX,1,0,Source VAT: 592549.00; source inclusive: 3884490.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-NISSAN-PATROL-Y61-ZD30-ENGINE-STEERING-DAMPER,Standard Selling,523286.00,PCS,UGX,1,0,Source VAT: 94192.00; source inclusive: 617478.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-NISSAN-PATROL-Y61-ZD30-ENGINE-STEERING-SHAFT,Standard Selling,1311733.00,PCS,UGX,1,0,Source VAT: 236112.00; source inclusive: 1547845.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-NISSAN-PATROL-Y61-ZD30-ENGINE-STEERING-WHEEL,Standard Selling,3094284.00,PCS,UGX,1,0,Source VAT: 556971.00; source inclusive: 3651255.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-NISSAN-PATROL-Y61-ZD30-ENGINE-STEERING-PUMP-BELT,Standard Selling,390535.00,PCS,UGX,1,0,Source VAT: 70296.00; source inclusive: 460831.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-NISSAN-PATROL-Y61-ZD30-ENGINE-STUB-AXLE,Standard Selling,2117678.00,PCS,UGX,1,0,Source VAT: 381182.00; source inclusive: 2498860.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-NISSAN-PATROL-Y61-ZD30-ENGINE-TRACK-ROD,Standard Selling,856475.00,PCS,UGX,1,0,Source VAT: 154165.00; source inclusive: 1010640.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-NISSAN-PATROL-Y61-ZD30-ENGINE-UNIVERSAL-JOINT,Standard Selling,701812.00,PCS,UGX,1,0,Source VAT: 126326.00; source inclusive: 828138.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-NISSAN-PATROL-Y61-ZD30-ENGINE-BODY-SHIMS,Standard Selling,233872.00,PCS,UGX,1,0,Source VAT: 42097.00; source inclusive: 275969.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-NISSAN-PATROL-Y61-ZD30-ENGINE-CLUTCH-PLATE,Standard Selling,1203897.00,PCS,UGX,1,0,Source VAT: 216701.00; source inclusive: 1420598.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-NISSAN-PATROL-Y61-ZD30-ENGINE-CLUTCH-PRESSURE-PLATE,Standard Selling,1381570.00,PCS,UGX,1,0,Source VAT: 248683.00; source inclusive: 1630253.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-NISSAN-PATROL-Y61-ZD30-ENGINE-RELEASE-BEARING,Standard Selling,195958.00,PCS,UGX,1,0,Source VAT: 35272.00; source inclusive: 231230.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-NISSAN-PATROL-Y61-ZD30-ENGINE-DUST-SEALS,Standard Selling,117295.00,PCS,UGX,1,0,Source VAT: 21113.00; source inclusive: 138408.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-NISSAN-PATROL-Y61-ZD30-ENGINE-CLUTCH-PEDAL,Standard Selling,813636.00,PCS,UGX,1,0,Source VAT: 146455.00; source inclusive: 960091.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-NISSAN-PATROL-Y61-ZD30-ENGINE-CLUTCH-CYLINDER-ASSEMBLY,Standard Selling,755442.00,PCS,UGX,1,0,Source VAT: 135979.00; source inclusive: 891421.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-NISSAN-PATROL-Y61-ZD30-ENGINE-CLUTCH-PEDAL-2,Standard Selling,813636.00,PCS,UGX,1,0,Source VAT: 146455.00; source inclusive: 960091.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-NISSAN-PATROL-Y61-ZD30-ENGINE-DIFFERENTIAL-BOLTS,Standard Selling,12872.00,PCS,UGX,1,0,Source VAT: 2317.00; source inclusive: 15188.00; arithmetic delta: 1.00,docs/item details.csv
,ASM-NISSAN-PATROL-Y61-ZD30-ENGINE-DIFFERENTIAL-CASE-HOUSING,Standard Selling,12244169.00,PCS,UGX,1,0,Source VAT: 2203950.00; source inclusive: 14448119.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-NISSAN-PATROL-Y61-ZD30-ENGINE-DIFFERENTIAL-SEAL,Standard Selling,106540.00,PCS,UGX,1,0,Source VAT: 19177.00; source inclusive: 125717.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-NISSAN-PATROL-Y61-ZD30-ENGINE-DIFFERENTIAL-UNIT-COMPLETE,Standard Selling,19265168.00,PCS,UGX,1,0,Source VAT: 3467730.00; source inclusive: 22732898.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-NISSAN-PATROL-Y61-ZD30-ENGINE-FLYWHEEL,Standard Selling,3191093.00,PCS,UGX,1,0,Source VAT: 574397.00; source inclusive: 3765490.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-NISSAN-PATROL-Y61-ZD30-ENGINE-GEARBOX-OIL-SEAL,Standard Selling,176411.00,PCS,UGX,1,0,Source VAT: 31754.00; source inclusive: 208165.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-NISSAN-PATROL-Y61-ZD30-ENGINE-GEAR-RING,Standard Selling,6757935.00,PCS,UGX,1,0,Source VAT: 1216428.00; source inclusive: 7974364.00; arithmetic delta: -1.00,docs/item details.csv
,ASM-NISSAN-PATROL-Y61-ZD30-ENGINE-GEAR-BOX-ASSEMBLY-COMPLETE,Standard Selling,28576834.00,PCS,UGX,1,0,Source VAT: 5143830.00; source inclusive: 33720664.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-NISSAN-PATROL-Y61-ZD30-ENGINE-GEARBOX-MOUNTING,Standard Selling,420509.00,PCS,UGX,1,0,Source VAT: 75692.00; source inclusive: 496201.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-NISSAN-PATROL-Y61-ZD30-ENGINE-MASTER-CYLINDER,Standard Selling,755442.00,PCS,UGX,1,0,Source VAT: 135979.00; source inclusive: 891421.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-NISSAN-PATROL-Y61-ZD30-ENGINE-PROPELLER-SHAFT-COMPLETE,Standard Selling,6498218.00,PCS,UGX,1,0,Source VAT: 1169679.00; source inclusive: 7667897.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-NISSAN-PATROL-Y61-ZD30-ENGINE-STOPPER-RUBBERS,Standard Selling,251763.00,PCS,UGX,1,0,Source VAT: 45317.00; source inclusive: 297080.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-NISSAN-PATROL-Y61-ZD30-ENGINE-TRANSFER-CASE,Standard Selling,31680831.00,PCS,UGX,1,0,Source VAT: 5702550.00; source inclusive: 37383381.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-NISSAN-PATROL-Y61-ZD30-ENGINE-TRANSFER-GEARBOX-MOUNTING,Standard Selling,420509.00,PCS,UGX,1,0,Source VAT: 75692.00; source inclusive: 496201.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-NISSAN-PATROL-Y61-ZD30-ENGINE-RETURN-SPRING,Standard Selling,15415.00,PCS,UGX,1,0,Source VAT: 2775.00; source inclusive: 18190.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-NISSAN-PATROL-Y61-ZD30-ENGINE-FLYWHEEL-ASSEMBLY,Standard Selling,12422663.00,PCS,UGX,1,0,Source VAT: 2236079.00; source inclusive: 14658742.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-NISSAN-PATROL-Y61-ZD30-ENGINE-STUD,Standard Selling,27177.00,PCS,UGX,1,0,Source VAT: 4892.00; source inclusive: 32069.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-NISSAN-PATROL-Y61-ZD30-ENGINE-SPOT-NUTS,Standard Selling,24804.00,PCS,UGX,1,0,Source VAT: 4465.00; source inclusive: 29269.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-NISSAN-PATROL-Y61-ZD30-ENGINE-SPARE-TYRE-WINCH,Standard Selling,216955.00,PCS,UGX,1,0,Source VAT: 39052.00; source inclusive: 256007.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-NISSAN-PATROL-Y61-ZD30-ENGINE-RIM,Standard Selling,1729016.00,PCS,UGX,1,0,Source VAT: 311223.00; source inclusive: 2040239.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-NISSAN-PATROL-Y61-ZD30-ENGINE-WHEEL-HUB-BEARING-INNER,Standard Selling,375288.00,PCS,UGX,1,0,Source VAT: 67552.00; source inclusive: 442840.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-NISSAN-PATROL-Y61-ZD30-ENGINE-WHEEL-HUB-BEARING-OUTER,Standard Selling,248024.00,PCS,UGX,1,0,Source VAT: 44644.00; source inclusive: 292668.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-NISSAN-PATROL-Y61-ZD30-ENGINE-TYRE-PUNCTURE-REPAIR,Standard Selling,45161.00,PCS,UGX,1,0,Source VAT: 8129.00; source inclusive: 53290.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-NISSAN-PATROL-Y61-ZD30-ENGINE-A-C-COMPRESSOR-PUMP,Standard Selling,13029126.00,PCS,UGX,1,0,Source VAT: 2345243.00; source inclusive: 15374369.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-NISSAN-PATROL-Y61-ZD30-ENGINE-A-C-CONDENSER,Standard Selling,3340584.00,PCS,UGX,1,0,Source VAT: 601305.00; source inclusive: 3941889.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-NISSAN-PATROL-Y61-ZD30-ENGINE-A-C-EXPANSION-VALVE,Standard Selling,685212.00,PCS,UGX,1,0,Source VAT: 123338.00; source inclusive: 808550.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-NISSAN-PATROL-Y61-ZD30-ENGINE-A-C-HOSE,Standard Selling,2225201.00,PCS,UGX,1,0,Source VAT: 400536.00; source inclusive: 2625737.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-NISSAN-PATROL-Y61-ZD30-ENGINE-A-C-BELT,Standard Selling,546749.00,PCS,UGX,1,0,Source VAT: 98415.00; source inclusive: 645164.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-NISSAN-PATROL-Y61-ZD30-ENGINE-A-C-EVAPORATORS,Standard Selling,7539786.00,PCS,UGX,1,0,Source VAT: 1357161.00; source inclusive: 8896947.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-NISSAN-PATROL-Y61-ZD30-ENGINE-A-C-RELAYS,Standard Selling,202018.00,PCS,UGX,1,0,Source VAT: 36363.00; source inclusive: 238381.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-NISSAN-PATROL-Y61-ZD30-ENGINE-A-C-REFILLING,Standard Selling,318.00,Gram,UGX,1,0,Source VAT: 57.00; source inclusive: 375.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-NISSAN-PATROL-Y61-ZD30-ENGINE-A-C-REGULATOR-SWITCH,Standard Selling,299613.00,PCS,UGX,1,0,Source VAT: 53930.00; source inclusive: 353543.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-NISSAN-PATROL-Y61-ZD30-ENGINE-A-C-RELAY,Standard Selling,202018.00,PCS,UGX,1,0,Source VAT: 36363.00; source inclusive: 238381.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-NISSAN-PATROL-Y61-ZD30-ENGINE-A-C-SCHRADER-VALVE,Standard Selling,357466.00,PCS,UGX,1,0,Source VAT: 64344.00; source inclusive: 421810.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-NISSAN-PATROL-Y61-ZD30-ENGINE-A-C-VALVE,Standard Selling,357466.00,PCS,UGX,1,0,Source VAT: 64344.00; source inclusive: 421810.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-NISSAN-PATROL-Y61-ZD30-ENGINE-WASHER-HOSE,Standard Selling,381946.00,PCS,UGX,1,0,Source VAT: 68750.00; source inclusive: 450696.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-NISSAN-PATROL-Y61-ZD30-ENGINE-WIPER-BLADE-LHS,Standard Selling,194541.00,PCS,UGX,1,0,Source VAT: 35017.00; source inclusive: 229558.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-NISSAN-PATROL-Y61-ZD30-ENGINE-WIPER-BLADE-RHS,Standard Selling,175950.00,PCS,UGX,1,0,Source VAT: 31671.00; source inclusive: 207622.00; arithmetic delta: -1.00,docs/item details.csv
,ASM-NISSAN-PATROL-Y61-ZD30-ENGINE-WIPER-MOTOR,Standard Selling,2950614.00,PCS,UGX,1,0,Source VAT: 531111.00; source inclusive: 3481725.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-NISSAN-PATROL-Y61-ZD30-ENGINE-WIPER-ARM-LHS-AND-RHS,Standard Selling,363202.00,PCS,UGX,1,0,Source VAT: 65376.00; source inclusive: 428578.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-NISSAN-PATROL-Y61-ZD30-ENGINE-WIPER-NOZZLE,Standard Selling,71937.00,PCS,UGX,1,0,Source VAT: 12949.00; source inclusive: 84886.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-NISSAN-PATROL-Y61-ZD30-ENGINE-HEAD-LAMP-BULBS,Standard Selling,317418.00,PCS,UGX,1,0,Source VAT: 57135.00; source inclusive: 374553.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-NISSAN-PATROL-Y61-ZD30-ENGINE-HEAD-LAMP-ASSY-RIGHT-AND-LEFT,Standard Selling,1647314.00,PCS,UGX,1,0,Source VAT: 296517.00; source inclusive: 1943831.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-NISSAN-PATROL-Y61-ZD30-ENGINE-GLOW-PLUGS,Standard Selling,486488.00,PCS,UGX,1,0,Source VAT: 87568.00; source inclusive: 574056.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-NISSAN-PATROL-Y61-ZD30-ENGINE-PARKING-BULB,Standard Selling,25197.00,PCS,UGX,1,0,Source VAT: 4535.00; source inclusive: 29732.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-NISSAN-PATROL-Y61-ZD30-ENGINE-BRAKE-BULBS-DOUBLE-AND-SINGLE,Standard Selling,31001.00,PCS,UGX,1,0,Source VAT: 5580.00; source inclusive: 36581.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-NISSAN-PATROL-Y61-ZD30-ENGINE-AMPS-FUSES-IN-RANGE-FROM-10-50,Standard Selling,9639.00,PCS,UGX,1,0,Source VAT: 1735.00; source inclusive: 11374.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-NISSAN-PATROL-Y61-ZD30-ENGINE-ALTERNATOR-COMPLETE,Standard Selling,7080577.00,PCS,UGX,1,0,Source VAT: 1274504.00; source inclusive: 8355080.00; arithmetic delta: 1.00,docs/item details.csv
,ASM-NISSAN-PATROL-Y61-ZD30-ENGINE-SPORT-LIGHT,Standard Selling,462572.00,PCS,UGX,1,0,Source VAT: 83263.00; source inclusive: 545835.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-NISSAN-PATROL-Y61-ZD30-ENGINE-SPORT-BULB,Standard Selling,462572.00,PCS,UGX,1,0,Source VAT: 83263.00; source inclusive: 545835.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-NISSAN-PATROL-Y61-ZD30-ENGINE-DOOR-GLASS-SWITCH,Standard Selling,1245788.00,PCS,UGX,1,0,Source VAT: 224242.00; source inclusive: 1470030.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-NISSAN-PATROL-Y61-ZD30-ENGINE-WINDOW-REGULATORS,Standard Selling,748784.00,PCS,UGX,1,0,Source VAT: 134781.00; source inclusive: 883565.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-NISSAN-PATROL-Y61-ZD30-ENGINE-WINDOW-MOTORS,Standard Selling,2778488.00,PCS,UGX,1,0,Source VAT: 500128.00; source inclusive: 3278616.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-NISSAN-PATROL-Y61-ZD30-ENGINE-INDICATOR-BULBS,Standard Selling,34808.00,PCS,UGX,1,0,Source VAT: 6265.00; source inclusive: 41073.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-NISSAN-PATROL-Y61-ZD30-ENGINE-STARTER-MOTOR-COMPLETE,Standard Selling,5903499.00,PCS,UGX,1,0,Source VAT: 1062630.00; source inclusive: 6966129.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-NISSAN-PATROL-Y61-ZD30-ENGINE-TAIL-LIGHTS,Standard Selling,806313.00,PCS,UGX,1,0,Source VAT: 145136.00; source inclusive: 951449.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-NISSAN-PATROL-Y61-ZD30-ENGINE-FLASHER-UNIT,Standard Selling,286741.00,PCS,UGX,1,0,Source VAT: 51613.00; source inclusive: 338354.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-NISSAN-PATROL-Y61-ZD30-ENGINE-MAINTENANCE-FREE-BATTERY-N70-1,Standard Selling,745763.00,PCS,UGX,1,0,Source VAT: 134237.00; source inclusive: 880000.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-NISSAN-PATROL-Y61-ZD30-ENGINE-DOOR-MIRROR-SWITCHES,Standard Selling,1245788.00,PCS,UGX,1,0,Source VAT: 224242.00; source inclusive: 1470030.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-NISSAN-PATROL-Y61-ZD30-ENGINE-AUTO-BULBS,Standard Selling,196419.00,PCS,UGX,1,0,Source VAT: 35355.00; source inclusive: 231774.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-NISSAN-PATROL-Y61-ZD30-ENGINE-RADIO-AS-SPECIFIED-IN-THE-VEHICLE,Standard Selling,9295022.00,PCS,UGX,1,0,Source VAT: 1673104.00; source inclusive: 10968126.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-NISSAN-PATROL-Y61-ZD30-ENGINE-SIDE-MIRROR-ASSEMBLY-SET,Standard Selling,3186057.00,PCS,UGX,1,0,Source VAT: 573490.00; source inclusive: 3759547.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-NISSAN-PATROL-Y61-ZD30-ENGINE-WIND-SCREEN,Standard Selling,3149474.00,PCS,UGX,1,0,Source VAT: 566905.00; source inclusive: 3716379.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-NISSAN-PATROL-Y61-ZD30-ENGINE-MAD-FLAP,Standard Selling,791683.00,PCS,UGX,1,0,Source VAT: 142503.00; source inclusive: 934186.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-NISSAN-PATROL-Y61-ZD30-ENGINE-DOOR-GLASS-DRIVER-CO-DRIVER-REA,Standard Selling,791683.00,PCS,UGX,1,0,Source VAT: 142503.00; source inclusive: 934186.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-NISSAN-PATROL-Y61-ZD30-ENGINE-FRONT-GRILL,Standard Selling,1529388.00,PCS,UGX,1,0,Source VAT: 275290.00; source inclusive: 1804678.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-NISSAN-PATROL-Y61-ZD30-ENGINE-DOOR-HANDLE,Standard Selling,594599.00,PCS,UGX,1,0,Source VAT: 107028.00; source inclusive: 701627.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-NISSAN-PATROL-Y61-ZD30-ENGINE-RADIO-AERIAL,Standard Selling,794722.00,PCS,UGX,1,0,Source VAT: 143050.00; source inclusive: 937772.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-NISSAN-PATROL-Y61-ZD30-ENGINE-DOOR-LOCKS,Standard Selling,358098.00,PCS,UGX,1,0,Source VAT: 64458.00; source inclusive: 422555.00; arithmetic delta: 1.00,docs/item details.csv
,ASM-NISSAN-PATROL-Y61-ZD30-ENGINE-FRONT-BUMPER,Standard Selling,2030779.00,PCS,UGX,1,0,Source VAT: 365540.00; source inclusive: 2396320.00; arithmetic delta: -1.00,docs/item details.csv
,ASM-NISSAN-PATROL-Y61-ZD30-ENGINE-REAR-BUMPER,Standard Selling,1726199.00,PCS,UGX,1,0,Source VAT: 310716.00; source inclusive: 2036915.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-NISSAN-PATROL-Y61-ZD30-ENGINE-BONNET-CABLE,Standard Selling,335530.00,PCS,UGX,1,0,Source VAT: 60395.00; source inclusive: 395925.00; arithmetic delta: 0.00,docs/item details.csv
