name,item_code,item_name,item_group,stock_uom,description,is_stock_item,is_sales_item,is_purchase_item,disabled
,ASM-FORD-VEHICLES-T6-DOOR-REAR,Ford vehicles – T6 - Door - rear,Other Miscellaneous Parts,PCS,Vehicle applicability: Ford vehicles – T6; System category: Other Miscellaneous Parts; Source item group: Auto Parts; Source unit: PCS,1,1,1,0
,ASM-FORD-VEHICLES-T6-Z-LINK-2,Ford vehicles – T6 - Z- link,Other Miscellaneous Parts,PCS,Vehicle applicability: Ford vehicles – T6; System category: Other Miscellaneous Parts; Source item group: Auto Parts; Source unit: PCS,1,1,1,0
,ASM-FORD-VEHICLES-T6-DRIVING-MIRROR,Ford vehicles – T6 - Driving mirror,Other Miscellaneous Parts,PCS,Vehicle applicability: Ford vehicles – T6; System category: Other Miscellaneous Parts; Source item group: Auto Parts; Source unit: PCS,1,1,1,0
,ASM-FORD-VEHICLES-T6-FLOOR-CARPETS,Ford vehicles – T6 - Floor carpets,Other Miscellaneous Parts,PCS,Vehicle applicability: Ford vehicles – T6; System category: Other Miscellaneous Parts; Source item group: Auto Parts; Source unit: PCS,1,1,1,0
,ASM-FORD-VEHICLES-T6-GRILL-RADIATOR,Ford vehicles – T6 - Grill Radiator,Other Miscellaneous Parts,PCS,Vehicle applicability: Ford vehicles – T6; System category: Other Miscellaneous Parts; Source item group: Auto Parts; Source unit: PCS,1,1,1,0
,ASM-FORD-VEHICLES-T6-HOOD-AND-TRUNK-RELEASE-CABLES,Ford vehicles – T6 - Hood and trunk release cables,Other Miscellaneous Parts,PCS,Vehicle applicability: Ford vehicles – T6; System category: Other Miscellaneous Parts; Source item group: Auto Parts; Source unit: PCS,1,1,1,0
,ASM-FORD-VEHICLES-T6-HORN,Ford vehicles – T6 - Horn,Other Miscellaneous Parts,PCS,Vehicle applicability: Ford vehicles – T6; System category: Other Miscellaneous Parts; Source item group: Auto Parts; Source unit: PCS,1,1,1,0
,ASM-FORD-VEHICLES-T6-MAD-FLAPS,Ford vehicles – T6 - Mad flaps,Other Miscellaneous Parts,PCS,Vehicle applicability: Ford vehicles – T6; System category: Other Miscellaneous Parts; Source item group: Auto Parts; Source unit: PCS,1,1,1,0
,ASM-FORD-VEHICLES-T6-NUTS,Ford vehicles – T6 - Nuts,Other Miscellaneous Parts,PCS,Vehicle applicability: Ford vehicles – T6; System category: Other Miscellaneous Parts; Source item group: Auto Parts; Source unit: PCS,1,1,1,0
,ASM-FORD-VEHICLES-T6-RADIO-CD-PLAYER,Ford vehicles – T6 - Radio; CD Player,Other Miscellaneous Parts,PCS,Vehicle applicability: Ford vehicles – T6; System category: Other Miscellaneous Parts; Source item group: Auto Parts; Source unit: PCS,1,1,1,0
,ASM-FORD-VEHICLES-T6-SIDE-MIRROR-ASSY,Ford vehicles – T6 - Side mirror assy,Other Miscellaneous Parts,PCS,Vehicle applicability: Ford vehicles – T6; System category: Other Miscellaneous Parts; Source item group: Auto Parts; Source unit: PCS,1,1,1,0
,ASM-FORD-VEHICLES-T6-WASHERS,Ford vehicles – T6 - Washers,Other Miscellaneous Parts,PCS,Vehicle applicability: Ford vehicles – T6; System category: Other Miscellaneous Parts; Source item group: Auto Parts; Source unit: PCS,1,1,1,0
,ASM-FORD-VEHICLES-T6-SCREEN-WASHER-MOTOR,Ford vehicles – T6 - Screen washer motor,Other Miscellaneous Parts,PCS,Vehicle applicability: Ford vehicles – T6; System category: Other Miscellaneous Parts; Source item group: Auto Parts; Source unit: PCS,1,1,1,0
,ASM-FORD-VEHICLES-T6-TOW-BARS,Ford vehicles – T6 - Tow bars,Other Miscellaneous Parts,PCS,Vehicle applicability: Ford vehicles – T6; System category: Other Miscellaneous Parts; Source item group: Auto Parts; Source unit: PCS,1,1,1,0
,ASM-FORD-VEHICLES-T6-AERIAL-ASSEMBLY,Ford vehicles – T6 - Aerial assembly,Other Miscellaneous Parts,PCS,Vehicle applicability: Ford vehicles – T6; System category: Other Miscellaneous Parts; Source item group: Auto Parts; Source unit: PCS,1,1,1,0
,ASM-FORD-VEHICLES-T6-CENTRAL-LOCKING-SWITCH,Ford vehicles – T6 - central locking Switch,Other Miscellaneous Parts,PCS,Vehicle applicability: Ford vehicles – T6; System category: Other Miscellaneous Parts; Source item group: Auto Parts; Source unit: PCS,1,1,1,0
,ASM-FORD-VEHICLES-T6-DRIVERS-SEATS,Ford vehicles – T6 - Drivers’ seats,Other Miscellaneous Parts,PCS,Vehicle applicability: Ford vehicles – T6; System category: Other Miscellaneous Parts; Source item group: Auto Parts; Source unit: PCS,1,1,1,0
,ASM-FORD-VEHICLES-T6-REAR-STEPS,Ford vehicles – T6 - Rear Steps,Other Miscellaneous Parts,PCS,Vehicle applicability: Ford vehicles – T6; System category: Other Miscellaneous Parts; Source item group: Auto Parts; Source unit: PCS,1,1,1,0
,ASM-FORD-VEHICLES-T6-RUBBER-MATS,Ford vehicles – T6 - Rubber mats,Other Miscellaneous Parts,PCS,Vehicle applicability: Ford vehicles – T6; System category: Other Miscellaneous Parts; Source item group: Auto Parts; Source unit: PCS,1,1,1,0
,ASM-FORD-VEHICLES-T6-WARNING-TRIANGLES,Ford vehicles – T6 - Warning triangles,Other Miscellaneous Parts,PCS,Vehicle applicability: Ford vehicles – T6; System category: Other Miscellaneous Parts; Source item group: Auto Parts; Source unit: PCS,1,1,1,0
,ASM-FORD-VEHICLES-T6-WASHER-JETS,Ford vehicles – T6 - Washer jets,Other Miscellaneous Parts,PCS,Vehicle applicability: Ford vehicles – T6; System category: Other Miscellaneous Parts; Source item group: Auto Parts; Source unit: PCS,1,1,1,0
,ASM-FORD-VEHICLES-T6-DOOR-GLASSES,Ford vehicles – T6 - Door glasses,Other Miscellaneous Parts,PCS,Vehicle applicability: Ford vehicles – T6; System category: Other Miscellaneous Parts; Source item group: Auto Parts; Source unit: PCS,1,1,1,0
,ASM-FORD-VEHICLES-T6-REAR-VIEW-MIRRORS,Ford vehicles – T6 - Rear view mirrors,Other Miscellaneous Parts,PCS,Vehicle applicability: Ford vehicles – T6; System category: Other Miscellaneous Parts; Source item group: Auto Parts; Source unit: PCS,1,1,1,0
,ASM-FORD-VEHICLES-T6-BUMPERS-COVER-FRONT-BUMPER,Ford vehicles – T6 - Bumpers / cover front bumper,Other Miscellaneous Parts,PCS,Vehicle applicability: Ford vehicles – T6; System category: Other Miscellaneous Parts; Source item group: Auto Parts; Source unit: PCS,1,1,1,0
,ASM-FORD-VEHICLES-T6-SIDE-STEPS,Ford vehicles – T6 - Side steps,Other Miscellaneous Parts,PCS,Vehicle applicability: Ford vehicles – T6; System category: Other Miscellaneous Parts; Source item group: Auto Parts; Source unit: PCS,1,1,1,0
,ASM-FORD-VEHICLES-T6-FOUR-WHEEL-DRIVE-LOCKS,Ford vehicles – T6 - Four-wheel drive locks,Other Miscellaneous Parts,PCS,Vehicle applicability: Ford vehicles – T6; System category: Other Miscellaneous Parts; Source item group: Auto Parts; Source unit: PCS,1,1,1,0
,ASM-FORD-VEHICLES-T6-DUST-SEALS,Ford vehicles – T6 - Dust seals,Other Miscellaneous Parts,PCS,Vehicle applicability: Ford vehicles – T6; System category: Other Miscellaneous Parts; Source item group: Auto Parts; Source unit: PCS,1,1,1,0
,ASM-FORD-VEHICLES-T6-DRIVING-SHAFT-BOOT,Ford vehicles – T6 - Driving shaft boot,Other Miscellaneous Parts,PCS,Vehicle applicability: Ford vehicles – T6; System category: Other Miscellaneous Parts; Source item group: Auto Parts; Source unit: PCS,1,1,1,0
,ASM-FORD-VEHICLES-T6-TARPAULIN-COVER,Ford vehicles – T6 - Tarpaulin cover,Other Miscellaneous Parts,PCS,Vehicle applicability: Ford vehicles – T6; System category: Other Miscellaneous Parts; Source item group: Auto Parts; Source unit: PCS,1,1,1,0
,ASM-FORD-VEHICLES-T6-TARPAULIN-ROPE,Ford vehicles – T6 - Tarpaulin rope,Other Miscellaneous Parts,PCS,Vehicle applicability: Ford vehicles – T6; System category: Other Miscellaneous Parts; Source item group: Auto Parts; Source unit: PCS,1,1,1,0
,ASM-FORD-VEHICLES-T6-DIESEL-ENGINE-OIL,Ford vehicles – T6 - Diesel Engine oil,Services,Litre,Vehicle applicability: Ford vehicles – T6; System category: Service; Source item group: Auto Parts; Source unit: LTR,1,1,1,0
,ASM-FORD-VEHICLES-T6-PETROL-ENGINE-OIL-15W40,Ford vehicles – T6 - Petrol Engine oil 15w40,Services,Litre,Vehicle applicability: Ford vehicles – T6; System category: Service; Source item group: Auto Parts; Source unit: LTR,1,1,1,0
,ASM-FORD-VEHICLES-T6-BRAKE-FLUID,Ford vehicles – T6 - Brake fluid,Services,Litre,Vehicle applicability: Ford vehicles – T6; System category: Service; Source item group: Auto Parts; Source unit: LTR,1,1,1,0
,ASM-FORD-VEHICLES-T6-MANUAL-TRANSMISSION-OIL,Ford vehicles – T6 - Manual transmission oil,Services,Litre,Vehicle applicability: Ford vehicles – T6; System category: Service; Source item group: Auto Parts; Source unit: LTR,1,1,1,0
,ASM-FORD-VEHICLES-T6-GEAR-OIL,Ford vehicles – T6 - Gear oil,Services,Litre,Vehicle applicability: Ford vehicles – T6; System category: Service; Source item group: Auto Parts; Source unit: LTR,1,1,1,0
,ASM-FORD-VEHICLES-T6-COOLANT,Ford vehicles – T6 - Coolant,Services,Litre,Vehicle applicability: Ford vehicles – T6; System category: Service; Source item group: Auto Parts; Source unit: LTR,1,1,1,0
,ASM-FORD-VEHICLES-T6-GREASE,Ford vehicles – T6 - Grease,Services,Kg,Vehicle applicability: Ford vehicles – T6; System category: Service; Source item group: Auto Parts; Source unit: KG,1,1,1,0
,ASM-FORD-VEHICLES-T6-HYDRAULIC-OIL,Ford vehicles – T6 - Hydraulic oil,Services,Litre,Vehicle applicability: Ford vehicles – T6; System category: Service; Source item group: Auto Parts; Source unit: LTR,1,1,1,0
,ASM-FORD-VEHICLES-T6-OIL-FILTER,Ford vehicles – T6 - Oil filter,Services,PCS,Vehicle applicability: Ford vehicles – T6; System category: Service; Source item group: Auto Parts; Source unit: PCS,1,1,1,0
,ASM-FORD-VEHICLES-T6-FUEL-FILTER-2,Ford vehicles – T6 - Fuel filter,Services,PCS,Vehicle applicability: Ford vehicles – T6; System category: Service; Source item group: Auto Parts; Source unit: PCS,1,1,1,0
,ASM-FORD-VEHICLES-T6-AIR-FILTER,Ford vehicles – T6 - Air filter,Services,PCS,Vehicle applicability: Ford vehicles – T6; System category: Service; Source item group: Auto Parts; Source unit: PCS,1,1,1,0
,ASM-NISSAN-VANS-PAD-KIT-DISC-BRAKE-PADS-FRONT,Nissan vans - Pad Kit-disc (Brake pads front),Brake System,PCS,Vehicle applicability: Nissan vans; System category: Brake System; Source item group: Auto Parts; Source unit: PC,1,1,1,0
,ASM-NISSAN-VANS-SHOE-SET-REAR-BRAKE-SHOES,Nissan vans - SHOE SET-REAR (Brake shoes),Brake System,PCS,Vehicle applicability: Nissan vans; System category: Brake System; Source item group: Auto Parts; Source unit: PC,1,1,1,0
,ASM-NISSAN-VANS-BOOSTER-ASSY-MA-BRAKE-BOOSTER,Nissan vans - BOOSTER ASSY MA (brake booster),Brake System,PCS,Vehicle applicability: Nissan vans; System category: Brake System; Source item group: Auto Parts; Source unit: PC,1,1,1,0
,ASM-NISSAN-VANS-ROTOR-DISC-BRAK-FRONT-ROTOR-DISCS,Nissan vans - Rotor Disc Brak (Front Rotor Discs),Brake System,Set,Vehicle applicability: Nissan vans; System category: Brake System; Source item group: Auto Parts; Source unit: Set,1,1,1,0
,ASM-NISSAN-VANS-DRUM-4X4-AND-HI-BRAKE-DRUM,Nissan vans - DRUM 4X4 and hi (Brake drum),Brake System,PCS,Vehicle applicability: Nissan vans; System category: Brake System; Source item group: Auto Parts; Source unit: PC,1,1,1,0
,ASM-NISSAN-VANS-BOLT-PIN-CALIPPER-BOLTS,Nissan vans - BOLT-PIN (Calipper bolts),Brake System,Set,Vehicle applicability: Nissan vans; System category: Brake System; Source item group: Auto Parts; Source unit: Set,1,1,1,0
,ASM-NISSAN-VANS-CYL-ASSY-CLUTCH,Nissan vans - CYL ASSY CLUTCH,Brake System,PCS,Vehicle applicability: Nissan vans; System category: Brake System; Source item group: Auto Parts; Source unit: PC,1,1,1,0
,ASM-NISSAN-VANS-CYL-ASSY-CLUTCH-2,Nissan vans - CYL ASSY-CLUTCH,Brake System,PCS,Vehicle applicability: Nissan vans; System category: Brake System; Source item group: Auto Parts; Source unit: PC,1,1,1,0
,ASM-NISSAN-VANS-CALIPER-ASSY-BR-BRAKE-CALIPER,Nissan vans - CALIPER ASSY-BR (Brake caliper),Brake System,PCS,Vehicle applicability: Nissan vans; System category: Brake System; Source item group: Auto Parts; Source unit: PC,1,1,1,0
,ASM-NISSAN-VANS-CABLE-COMPL-P-HAND-BRAKE-CABLE-SHORT,"Nissan vans - CABLE COMPL - P (Hand brake cable, short)",Brake System,PCS,Vehicle applicability: Nissan vans; System category: Brake System; Source item group: Auto Parts; Source unit: PC,1,1,1,0
,ASM-NISSAN-VANS-DVC-ASSY-PKB-C-HANDBRAKE-CABLE-LONG,"Nissan vans - DVC ASSY-PKB C (handbrake cable, long)",Brake System,PCS,Vehicle applicability: Nissan vans; System category: Brake System; Source item group: Auto Parts; Source unit: PC,1,1,1,0
,ASM-NISSAN-VANS-PACK-BRAKE-SHIMS,Nissan vans - PACK (brake shims),Brake System,PCS,Vehicle applicability: Nissan vans; System category: Brake System; Source item group: Auto Parts; Source unit: PC,1,1,1,0
,ASM-NISSAN-VANS-SPACER-VACUUM-BOOST-BRAKE-SERVO-BOLT,Nissan vans - SPACER VACUUM BOOST (brake servo bolt),Brake System,PCS,Vehicle applicability: Nissan vans; System category: Brake System; Source item group: Auto Parts; Source unit: PC,1,1,1,0
,ASM-NISSAN-VANS-BRAKE-PAD-PLATES,Nissan vans - Brake pad plates,Brake System,Set,Vehicle applicability: Nissan vans; System category: Brake System; Source item group: Auto Parts; Source unit: Set,1,1,1,0
,ASM-NISSAN-VANS-ABS-SENSOR,Nissan vans - ABS sensor,Brake System,PCS,Vehicle applicability: Nissan vans; System category: Brake System; Source item group: Auto Parts; Source unit: PC,1,1,1,0
,ASM-NISSAN-VANS-BRAKE-MASTER-CYLINDER,Nissan vans - Brake master cylinder,Brake System,PCS,Vehicle applicability: Nissan vans; System category: Brake System; Source item group: Auto Parts; Source unit: PC,1,1,1,0
,ASM-NISSAN-VANS-DRIVE-SHAFT-BOOT,Nissan vans - Drive shaft boot,Axle,PCS,Vehicle applicability: Nissan vans; System category: Axle; Source item group: Auto Parts; Source unit: PC,1,1,1,0
,ASM-NISSAN-VANS-SEAL-HUB-FRONT-FRONT-GREASE-SEALS,Nissan vans - SEAL HUB FRONT (Front grease seals),Axle,Set,Vehicle applicability: Nissan vans; System category: Axle; Source item group: Auto Parts; Source unit: Set,1,1,1,0
,ASM-NISSAN-VANS-BEARING-ASSY-FR-WHEEL-BEARINGS-INNER,Nissan vans - BEARING ASSY-FR (Wheel bearings inner),Axle,Set,Vehicle applicability: Nissan vans; System category: Axle; Source item group: Auto Parts; Source unit: Set,1,1,1,0
,ASM-NISSAN-VANS-BEARING-KLM3008-WHEEL-BEARINGS-OUTER,Nissan vans - Bearing KLM3008 (Wheel bearings outer),Axle,Set,Vehicle applicability: Nissan vans; System category: Axle; Source item group: Auto Parts; Source unit: Set,1,1,1,0
,ASM-NISSAN-VANS-SHAFT-ASSY-FRON-DRIVE-SHAFT,Nissan vans - SHAFT ASSY FRON (Drive shaft),Axle,Set,Vehicle applicability: Nissan vans; System category: Axle; Source item group: Auto Parts; Source unit: Set,1,1,1,0
,ASM-NISSAN-VANS-ORNAMENT-ROAD-C-HUB-CAP,Nissan vans - ORNAMENT ROAD C (Hub cap),Axle,PCS,Vehicle applicability: Nissan vans; System category: Axle; Source item group: Auto Parts; Source unit: PC,1,1,1,0
,ASM-NISSAN-VANS-LEVER-COMPLETE-ACCELERATOR-PEDAL,Nissan vans - LEVER-COMPLETE (*Accelerator pedal),Axle,PCS,Vehicle applicability: Nissan vans; System category: Axle; Source item group: Auto Parts; Source unit: PC,1,1,1,0
,ASM-NISSAN-VANS-CYL-ASSY-RR-WHE-WHEEL-CYLINDER,Nissan vans - CYL ASSY-RR WHE (Wheel cylinder),Axle,Set,Vehicle applicability: Nissan vans; System category: Axle; Source item group: Auto Parts; Source unit: Set,1,1,1,0
,ASM-NISSAN-VANS-NUT-WHEEL-LOCK-NUT,Nissan vans - Nut (Wheel lock nut),Axle,PCS,Vehicle applicability: Nissan vans; System category: Axle; Source item group: Auto Parts; Source unit: PC,1,1,1,0
,ASM-NISSAN-VANS-WASH-LOCK-WHEEL-WHEEL-HUB-WASHERS,Nissan vans - Wash-lock Wheel (Wheel hub washers),Axle,PCS,Vehicle applicability: Nissan vans; System category: Axle; Source item group: Auto Parts; Source unit: PC,1,1,1,0
,ASM-NISSAN-VANS-SCR-TRUSS-HD-WHEEL-HUB-SCREW,Nissan vans - Scr-truss HD (Wheel hub screw),Axle,Set,Vehicle applicability: Nissan vans; System category: Axle; Source item group: Auto Parts; Source unit: Set,1,1,1,0
,ASM-NISSAN-VANS-COMP-BRG-NEEDLE-WHEEL-HUB-LOCK-NUT,Nissan vans - COMP BRG NEEDLE (Wheel hub lock nut),Axle,PCS,Vehicle applicability: Nissan vans; System category: Axle; Source item group: Auto Parts; Source unit: PC,1,1,1,0
,ASM-NISSAN-VANS-HUB-ASSY-AUTO-F-FREE-RUNNING-HUB,Nissan vans - HUB ASSY-AUTO F (Free running hub),Axle,Set,Vehicle applicability: Nissan vans; System category: Axle; Source item group: Auto Parts; Source unit: Set,1,1,1,0
,ASM-NISSAN-VANS-BELT-ALTNTR,Nissan vans - BELT-ALTNTR,Engine Components,PCS,Vehicle applicability: Nissan vans; System category: Engine Components; Source item group: Auto Parts; Source unit: PC,1,1,1,0
,ASM-NISSAN-VANS-BELT-COMPRESSOR,Nissan vans - BELT-COMPRESSOR,Engine Components,PCS,Vehicle applicability: Nissan vans; System category: Engine Components; Source item group: Auto Parts; Source unit: PC,1,1,1,0
,ASM-NISSAN-VANS-BELT-POWER-STEE,Nissan vans - BELT-POWER STEE,Engine Components,PCS,Vehicle applicability: Nissan vans; System category: Engine Components; Source item group: Auto Parts; Source unit: PC,1,1,1,0
,ASM-NISSAN-VANS-GUIDE-CHAIN-TEN-GUIDE-CHAIN-TENSIONER-SMAL,"Nissan vans - GUIDE-CHAIN TEN (Guide chain tensioner, smal",Engine Components,PCS,Vehicle applicability: Nissan vans; System category: Engine Components; Source item group: Auto Parts; Source unit: PC,1,1,1,0
,ASM-NISSAN-VANS-GUIDE-CHAIN-TEN-GUIDE-CHAIN-TENSIONER-BIG,"Nissan vans - GUIDE-CHAIN TEN (Guide chain tensioner, big)",Engine Components,PCS,Vehicle applicability: Nissan vans; System category: Engine Components; Source item group: Auto Parts; Source unit: PC,1,1,1,0
,ASM-NISSAN-VANS-CHAIN-TIMING-CA-TIMING-CHAIN-LOOSE-END,Nissan vans - CHAIN-TIMING CA (Timing chain loose end),Engine Components,PCS,Vehicle applicability: Nissan vans; System category: Engine Components; Source item group: Auto Parts; Source unit: PC,1,1,1,0
,ASM-NISSAN-VANS-CHAIN-TIMING-CA-TIMING-CHAIN-TENSION-END,Nissan vans - CHAIN-TIMING CA (Timing chain tension end),Engine Components,PCS,Vehicle applicability: Nissan vans; System category: Engine Components; Source item group: Auto Parts; Source unit: PC,1,1,1,0
,ASM-NISSAN-VANS-TENSION-CHAIN,Nissan vans - Tension Chain,Engine Components,PCS,Vehicle applicability: Nissan vans; System category: Engine Components; Source item group: Auto Parts; Source unit: PC,1,1,1,0
,ASM-NISSAN-VANS-SEAL-OIL-CRANKS-CRANKSHAFT-OIL-SEAL-FRONT,"Nissan vans - SEAL-OIL CRANKS (Crankshaft oil seal, front)",Engine Components,PCS,Vehicle applicability: Nissan vans; System category: Engine Components; Source item group: Auto Parts; Source unit: PC,1,1,1,0
,ASM-NISSAN-VANS-SEAL-OIL-CRANKS-CRANKSHAFT-OIL-SEAL-REAR,"Nissan vans - SEAL-OIL CRANKS (Crankshaft oil seal, rear))",Engine Components,PCS,Vehicle applicability: Nissan vans; System category: Engine Components; Source item group: Auto Parts; Source unit: PC,1,1,1,0
,ASM-NISSAN-VANS-HEAD-CYLINDER-CYLINDER-HEAD,Nissan vans - HEAD CYLINDER (Cylinder head),Engine Components,PCS,Vehicle applicability: Nissan vans; System category: Engine Components; Source item group: Auto Parts; Source unit: PC,1,1,1,0
,ASM-NISSAN-VANS-CYLINDER-HEAD-REFACING,Nissan vans - Cylinder head refacing,Engine Components,PCS,Vehicle applicability: Nissan vans; System category: Engine Components; Source item group: Auto Parts; Source unit: PC,1,1,1,0
,ASM-NISSAN-VANS-GASKET-CYLINDER-CYLINDE-HEAD-GASKET,Nissan vans - Gasket Cylinder (Cylinde head gasket),Engine Components,PCS,Vehicle applicability: Nissan vans; System category: Engine Components; Source item group: Auto Parts; Source unit: PC,1,1,1,0
,ASM-NISSAN-VANS-GASKET-ROCKER-C-ROCKER-COVER-GASKET,Nissan vans - GASKET-ROCKER C (Rocker cover gasket),Engine Components,PCS,Vehicle applicability: Nissan vans; System category: Engine Components; Source item group: Auto Parts; Source unit: PC,1,1,1,0
,ASM-NISSAN-VANS-INSULATOR-ENGIN-ENGINE-MOUNTING-REAR,"Nissan vans - INSULATOR-ENGIN (Engine mounting, rear)",Engine Components,PCS,Vehicle applicability: Nissan vans; System category: Engine Components; Source item group: Auto Parts; Source unit: PC,1,1,1,0
,ASM-NISSAN-VANS-INSULATOR-ENG-M-ENGINE-MOUNTING-FRONT,"Nissan vans - INSULATOR-ENG M (Engine mounting, front)",Engine Components,PCS,Vehicle applicability: Nissan vans; System category: Engine Components; Source item group: Auto Parts; Source unit: PC,1,1,1,0
,ASM-NISSAN-VANS-PLUG-DRAIN,Nissan vans - Plug Drain,Engine Components,PCS,Vehicle applicability: Nissan vans; System category: Engine Components; Source item group: Auto Parts; Source unit: PC,1,1,1,0
,ASM-NISSAN-VANS-ENGINE-BARE-COMPLETE-ENGINE-ASSY,"Nissan vans - ENGINE BARE, complete engine assy",Engine Components,PCS,Vehicle applicability: Nissan vans; System category: Engine Components; Source item group: Auto Parts; Source unit: PC,1,1,1,0
,ASM-NISSAN-VANS-RING-SET-PISTON-PISTON-RINGS,Nissan vans - RING SET-PISTON (Piston rings),Engine Components,Set,Vehicle applicability: Nissan vans; System category: Engine Components; Source item group: Auto Parts; Source unit: Set,1,1,1,0
,ASM-NISSAN-VANS-PISTON-WITH-PIN-PISTON,Nissan vans - PISTON WITH PIN (Piston),Engine Components,Set,Vehicle applicability: Nissan vans; System category: Engine Components; Source item group: Auto Parts; Source unit: Set,1,1,1,0
,ASM-NISSAN-VANS-BEARING-SET-MAIN-BEARINGS,Nissan vans - Bearing Set (Main bearings),Engine Components,Set,Vehicle applicability: Nissan vans; System category: Engine Components; Source item group: Auto Parts; Source unit: Set,1,1,1,0
,ASM-NISSAN-VANS-BUSHING-SET-CON-PIECE-BEARINGS,Nissan vans - BUSHING SET-CON (Piece bearings),Engine Components,Set,Vehicle applicability: Nissan vans; System category: Engine Components; Source item group: Auto Parts; Source unit: Set,1,1,1,0
,ASM-NISSAN-VANS-BLOCK-SLEEVE,Nissan vans - Block Sleeve,Engine Components,Set,Vehicle applicability: Nissan vans; System category: Engine Components; Source item group: Auto Parts; Source unit: Set,1,1,1,0
,ASM-NISSAN-VANS-GASKET-ENGINE-OVERHAUL-GASKET-KIT,Nissan vans - GASKET-ENGINE (Overhaul gasket kit),Engine Components,PCS,Vehicle applicability: Nissan vans; System category: Engine Components; Source item group: Auto Parts; Source unit: PC,1,1,1,0
,ASM-NISSAN-VANS-ROD-COMP-CON-CONNECTING-RODS,Nissan vans - ROD COMP-CON (Connecting rods),Engine Components,Set,Vehicle applicability: Nissan vans; System category: Engine Components; Source item group: Auto Parts; Source unit: Set,1,1,1,0
,ASM-NISSAN-VANS-PUMP-INJECTION-INJECTOR-PUMP,Nissan vans - PUMP INJECTION (Injector pump),Engine Components,PCS,Vehicle applicability: Nissan vans; System category: Engine Components; Source item group: Auto Parts; Source unit: PC,1,1,1,0
,ASM-NISSAN-VANS-INJECTOR-NOZZLES,Nissan vans - Injector nozzles,Engine Components,Set,Vehicle applicability: Nissan vans; System category: Engine Components; Source item group: Auto Parts; Source unit: Set,1,1,1,0
,ASM-NISSAN-VANS-INJECTOR-PUMP-SERVICE,Nissan vans - Injector pump service,Engine Components,PCS,Vehicle applicability: Nissan vans; System category: Engine Components; Source item group: Auto Parts; Source unit: PC,1,1,1,0
,ASM-NISSAN-VANS-FLUID-GASKET-SEALANT-TUBE,Nissan vans - Fluid Gasket (Sealant tube),Engine Components,PCS,Vehicle applicability: Nissan vans; System category: Engine Components; Source item group: Auto Parts; Source unit: PC,1,1,1,0
,ASM-NISSAN-VANS-FAN-COOLING,Nissan vans - FAN COOLING,Engine Components,PCS,Vehicle applicability: Nissan vans; System category: Engine Components; Source item group: Auto Parts; Source unit: PC,1,1,1,0
,ASM-NISSAN-VANS-CAMSHAFT-PULLEY,Nissan vans - Camshaft pulley,Engine Components,PCS,Vehicle applicability: Nissan vans; System category: Engine Components; Source item group: Auto Parts; Source unit: PC,1,1,1,0
,ASM-NISSAN-VANS-CRANKSHAFT-PULLEY,Nissan vans - Crankshaft pulley,Engine Components,PCS,Vehicle applicability: Nissan vans; System category: Engine Components; Source item group: Auto Parts; Source unit: PC,1,1,1,0
,ASM-NISSAN-VANS-FAN-COUPLING,Nissan vans - Fan coupling,Engine Components,PCS,Vehicle applicability: Nissan vans; System category: Engine Components; Source item group: Auto Parts; Source unit: PC,1,1,1,0
,ASM-NISSAN-VANS-HOSE-AIR-INLET,Nissan vans - Hose air inlet,Engine Components,PCS,Vehicle applicability: Nissan vans; System category: Engine Components; Source item group: Auto Parts; Source unit: PC,1,1,1,0
,ASM-NISSAN-VANS-FAN-ASSY-COND-AC-FAN-SHROUD,Nissan vans - FAN ASSY-COND (AC fan shroud),Engine Cooling System,PCS,Vehicle applicability: Nissan vans; System category: Engine Cooling System; Source item group: Auto Parts; Source unit: PC,1,1,1,0
,ASM-NISSAN-VANS-SHROUD-RAD-LOWE-COOLING-FAN-SHROUD,Nissan vans - Shroud-rad.lowe (Cooling fan shroud),Engine Cooling System,PCS,Vehicle applicability: Nissan vans; System category: Engine Cooling System; Source item group: Auto Parts; Source unit: PC,1,1,1,0
,ASM-NISSAN-VANS-RADIATOR-ASSY,Nissan vans - Radiator assy,Engine Cooling System,PCS,Vehicle applicability: Nissan vans; System category: Engine Cooling System; Source item group: Auto Parts; Source unit: PC,1,1,1,0
,ASM-NISSAN-VANS-CAP-ASSY-PRESSU-RADIATOR-CAP,Nissan vans - CAP ASSY-PRESSU (Radiator cap),Engine Cooling System,PCS,Vehicle applicability: Nissan vans; System category: Engine Cooling System; Source item group: Auto Parts; Source unit: PC,1,1,1,0
,ASM-NISSAN-VANS-MOUNTING-RUBBER-UPPER-RADIATOR-MOUNTINGS,Nissan vans - MOUNTING RUBBER (Upper radiator mountings,Engine Cooling System,Set,Vehicle applicability: Nissan vans; System category: Engine Cooling System; Source item group: Auto Parts; Source unit: Set,1,1,1,0
,ASM-NISSAN-VANS-RUBBER-MOUNTING-LOWER-RADIATOR-MOUNTING,Nissan vans - RUBBER-MOUNTING (Lower radiator mounting,Engine Cooling System,Set,Vehicle applicability: Nissan vans; System category: Engine Cooling System; Source item group: Auto Parts; Source unit: Set,1,1,1,0
