Vehicle Group,full item name,System Category,Item Name,item group,Unit,Price VAT tax Excl (source),VAT tax,price VAT tax Incl (source)
Nissan vehicles – KA24 engine,Nissan vehicles – KA24 engine Bulb 12V5W (Parking bulb),Electrical System,Bulb 12V5W (Parking bulb),Auto Parts,PC,"23,167.09","4,170.08","27,337.17"
Nissan vehicles – KA24 engine,Nissan vehicles – KA24 engine Double filament round based (Brake bulb),Electrical System,Double filament round based (Brake bulb),Auto Parts,PC,"83,870.97","15,096.77","98,967.74"
Nissan vehicles – KA24 engine,"Nissan vehicles – KA24 engine BULB (Brake bulb, single filament)",Electrical System,"BULB (Brake bulb, single filament)",Auto Parts,PC,"6,847.89","1,232.62","8,080.51"
Nissan vehicles – KA24 engine,Nissan vehicles – KA24 engine BODY-COMB SW (Spiral cable),Electrical System,BODY-COMB SW (Spiral cable),Auto Parts,PC,"161,718.15","29,109.27","190,827.42"
Nissan vehicles – KA24 engine,Nissan vehicles – KA24 engine Fuse-mini 10A,Electrical System,Fuse-mini 10A,Auto Parts,PC,"1,918.05",345.25,"2,263.30"
Nissan vehicles – KA24 engine,Nissan vehicles – KA24 engine Fuse-mini 15AM,Electrical System,Fuse-mini 15AM,Auto Parts,PC,"9,828.00","1,769.04","11,597.04"
Nissan vehicles – KA24 engine,Nissan vehicles – KA24 engine Fuse-mini,Electrical System,Fuse-mini,Auto Parts,PC,"9,828.00","1,769.04","11,597.04"
Nissan vehicles – KA24 engine,Nissan vehicles – KA24 engine TGM BULB INDICATOR,Electrical System,TGM BULB INDICATOR,Auto Parts,PC,"322,580.65","58,064.52","380,645.17"
Nissan vehicles – KA24 engine,Nissan vehicles – KA24 engine ALTERNATOR ASSY,Electrical System,ALTERNATOR ASSY,Auto Parts,PC,"3,915,457.10","704,782.28","4,620,239.38"
Nissan vehicles – KA24 engine,Nissan vehicles – KA24 engine LAMP ASSY-FOG L,Electrical System,LAMP ASSY-FOG L,Auto Parts,PC,"1,384,036.03","249,126.49","1,633,162.52"
Nissan vehicles – KA24 engine,"Nissan vehicles – KA24 engine LAMP ASSY-FOG,R",Electrical System,"LAMP ASSY-FOG,R",Auto Parts,PC,"1,384,036.03","249,126.49","1,633,162.52"
Nissan vehicles – KA24 engine,Nissan vehicles – KA24 engine Bulb-fog Lamp,Electrical System,Bulb-fog Lamp,Auto Parts,Set,"265,324.29","47,758.37","313,082.67"
Nissan vehicles – KA24 engine,"Nissan vehicles – KA24 engine SW-AUTO-POWER-W (Power window switch, main)",Electrical System,"SW-AUTO-POWER-W (Power window switch, main)",Auto Parts,PC,"974,905.89","175,483.06","1,150,388.95"
Nissan vehicles – KA24 engine,"Nissan vehicles – KA24 engine SITCH ASSY (Power window switch, rear)",Electrical System,"SITCH ASSY (Power window switch, rear)",Auto Parts,Set,"673,281.40","121,190.65","794,472.06"
Nissan vehicles – KA24 engine,"Nissan vehicles – KA24 engine SW ASSY-P/WINDW (Power window switch, co-driver's door)",Electrical System,"SW ASSY-P/WINDW (Power window switch, co-driver's door)",Auto Parts,PC,"460,711.27","82,928.03","543,639.30"
Nissan vehicles – KA24 engine,Nissan vehicles – KA24 engine Regulator Assy- (Driver's door regulator),Electrical System,Regulator Assy- (Driver's door regulator),Auto Parts,PC,"518,046.55","93,248.38","611,294.93"
Nissan vehicles – KA24 engine,Nissan vehicles – KA24 engine REGULATOR-DOOR (Co-driver's door regulator),Electrical System,REGULATOR-DOOR (Co-driver's door regulator),Auto Parts,PC,"475,976.38","85,675.75","561,652.13"
Nissan vehicles – KA24 engine,"Nissan vehicles – KA24 engine Door regulator (Window regulator, rear door)",Electrical System,"Door regulator (Window regulator, rear door)",Auto Parts,PC,"518,046.55","93,248.38","611,294.93"
Nissan vehicles – KA24 engine,Nissan vehicles – KA24 engine Starter Motor,Electrical System,Starter Motor,Auto Parts,PC,"3,991,404.43","718,452.80","4,709,857.23"
Nissan vehicles – KA24 engine,Nissan vehicles – KA24 engine Lamp Assy Rr.** (Tail lamp RHS),Electrical System,Lamp Assy Rr.** (Tail lamp RHS),Auto Parts,PC,"656,145.82","118,106.25","774,252.06"
Nissan vehicles – KA24 engine,Nissan vehicles – KA24 engine Lamp Assy Rr.** (Tail lamp LHS),Electrical System,Lamp Assy Rr.** (Tail lamp LHS),Auto Parts,PC,"694,284.80","124,971.26","819,256.06"
Nissan vehicles – KA24 engine,Nissan vehicles – KA24 engine 70 Amp Maintenance free battery,Electrical System,70 Amp Maintenance free battery,Auto Parts,PC,"601,454.35","108,261.78","709,716.14"
Nissan vehicles – KA24 engine,Nissan vehicles – KA24 engine Radio,Electrical System,Radio,Auto Parts,PC,"1,887,096.77","339,677.42","2,226,774.19"
Nissan vehicles – KA24 engine,"Nissan vehicles – KA24 engine Mirror Assy DR (Side mirror, complete)",Electrical System,"Mirror Assy DR (Side mirror, complete)",Auto Parts,PC,"1,013,409.46","182,413.70","1,195,823.16"
Nissan vehicles – KA24 engine,Nissan vehicles – KA24 engine GLASS-FR WIND (Windscreen),Electrical System,GLASS-FR WIND (Windscreen),Auto Parts,PC,"1,434,339.36","258,181.09","1,692,520.45"
Nissan vehicles – KA24 engine,Nissan vehicles – KA24 engine Rubber Sealant,Electrical System,Rubber Sealant,Auto Parts,PC,"137,623.71","24,772.27","162,395.97"
Nissan vehicles – KA24 engine,Nissan vehicles – KA24 engine MLDG WS UPPER (Upper windscreen molding,Electrical System,MLDG WS UPPER (Upper windscreen molding,Auto Parts,PC,"151,129.27","27,203.27","178,332.54"
Nissan vehicles – KA24 engine,Nissan vehicles – KA24 engine RUBBER-DUMDum rubber,Electrical System,RUBBER-DUMDum rubber,Auto Parts,PC,"689,434.20","124,098.16","813,532.36"
Nissan vehicles – KA24 engine,Nissan vehicles – KA24 engine MUD FLAP-FRONT,Electrical System,MUD FLAP-FRONT,Auto Parts,PC,"395,957.45","71,272.34","467,229.79"
Nissan vehicles – KA24 engine,Nissan vehicles – KA24 engine MUD GUARD-RR RH,Electrical System,MUD GUARD-RR RH,Auto Parts,PC,"749,686.18","134,943.51","884,629.69"
Nissan vehicles – KA24 engine,Nissan vehicles – KA24 engine MUD GUARD-RR LH,Electrical System,MUD GUARD-RR LH,Auto Parts,PC,"749,686.18","134,943.51","884,629.69"
Nissan vehicles – KA24 engine,Nissan vehicles – KA24 engine GLASS FR DR LH,Electrical System,GLASS FR DR LH,Auto Parts,PC,"1,921,152.07","345,807.37","2,266,959.45"
Nissan vehicles – KA24 engine,Nissan vehicles – KA24 engine GLASS FR DR RH,Electrical System,GLASS FR DR RH,Auto Parts,PC,"2,241,687.54","403,503.76","2,645,191.30"
Nissan vehicles – KA24 engine,Nissan vehicles – KA24 engine glaSS RR DR LH,Electrical System,glaSS RR DR LH,Auto Parts,PC,"811,459.92","146,062.79","957,522.71"
Nissan vehicles – KA24 engine,Nissan vehicles – KA24 engine GLASS RR DR RH,Electrical System,GLASS RR DR RH,Auto Parts,PC,"749,797.14","134,963.49","884,760.63"
Nissan vehicles – KA24 engine,Nissan vehicles – KA24 engine GRILLE-RADIATOR,Electrical System,GRILLE-RADIATOR,Auto Parts,PC,"1,647,775.15","296,599.53","1,944,374.68"
Nissan vehicles – KA24 engine,"Nissan vehicles – KA24 engine Assy- Fr Door outs (Outer door handle, driver's door)",Electrical System,"Assy- Fr Door outs (Outer door handle, driver's door)",Auto Parts,PC,"152,698.58","27,485.75","180,184.33"
Nissan vehicles – KA24 engine,"Nissan vehicles – KA24 engine HANDLE ASSY-FR (Outer door handle, co- driver's door)",Electrical System,"HANDLE ASSY-FR (Outer door handle, co- driver's door)",Auto Parts,PC,"152,698.58","27,485.75","180,184.33"
Nissan vehicles – KA24 engine,"Nissan vehicles – KA24 engine ASY FR DR INS L (Inner door handle, LH)",Electrical System,"ASY FR DR INS L (Inner door handle, LH)",Auto Parts,PC,"162,304.66","29,214.84","191,519.50"
Nissan vehicles – KA24 engine,"Nissan vehicles – KA24 engine ASY FR DR INS R (Inner door hande, RH)",Electrical System,"ASY FR DR INS R (Inner door hande, RH)",Auto Parts,PC,"162,304.66","29,214.84","191,519.50"
Nissan vehicles – KA24 engine,Nissan vehicles – KA24 engine Antenna,Electrical System,Antenna,Auto Parts,PC,"519,140.33","93,445.26","612,585.58"
Nissan vehicles – KA24 engine,Nissan vehicles – KA24 engine LOCK ASSY-FR DO (door lock),Electrical System,LOCK ASSY-FR DO (door lock),Auto Parts,PC,"660,774.48","118,939.41","779,713.88"
Nissan vehicles – KA24 engine,Nissan vehicles – KA24 engine VAD D22 FRT MOULDED BMPR (Front bumper),Electrical System,VAD D22 FRT MOULDED BMPR (Front bumper),Auto Parts,PC,"1,352,808.36","243,505.50","1,596,313.86"
Nissan vehicles – KA24 engine,Nissan vehicles – KA24 engine Reinf assy frnt (Front reinforcement bumper),Electrical System,Reinf assy frnt (Front reinforcement bumper),Auto Parts,PC,"1,407,623.23","253,372.18","1,660,995.41"
Nissan vehicles – KA24 engine,Nissan vehicles – KA24 engine BUMPER-REAR (Rear bumper),Electrical System,BUMPER-REAR (Rear bumper),Auto Parts,PC,"2,071,805.80","372,925.04","2,444,730.85"
Nissan vehicles – KA24 engine,Nissan vehicles – KA24 engine CABLE COMPL HOO (Bonnet cable),Electrical System,CABLE COMPL HOO (Bonnet cable),Auto Parts,PC,"217,404.87","39,132.88","256,537.75"
Nissan vehicles – KA24 engine,"Nissan vehicles – KA24 engine Reflector, pair",Electrical System,"Reflector, pair",Auto Parts,Set,"75,483.87","13,587.10","89,070.97"
Nissan vehicles – KA24 engine,Nissan vehicles – KA24 engine MIR ASSY INSIDE (Driving mirror),Electrical System,MIR ASSY INSIDE (Driving mirror),Auto Parts,PC,"547,863.45","98,615.42","646,478.87"
Nissan vehicles – KA24 engine,Nissan vehicles – KA24 engine SUNVISOR LH,Electrical System,SUNVISOR LH,Auto Parts,PC,"214,060.18","38,530.83","252,591.01"
Nissan vehicles – KA24 engine,Nissan vehicles – KA24 engine SUNVISOR RH,Electrical System,SUNVISOR RH,Auto Parts,PC,"196,670.95","35,400.77","232,071.72"
Nissan vehicles – KA24 engine,Nissan vehicles – KA24 engine JACK COMPL (Jack),Electrical System,JACK COMPL (Jack),Auto Parts,PC,"765,886.53","137,859.58","903,746.10"
Nissan vehicles – KA24 engine,Nissan vehicles – KA24 engine ROD ASSY JACK (Jack handle),Electrical System,ROD ASSY JACK (Jack handle),Auto Parts,PC,"92,557.57","16,660.36","109,217.93"
Nissan vehicles – KA24 engine,Nissan vehicles – KA24 engine Warning triangle,Electrical System,Warning triangle,Auto Parts,Set,"167,741.94","30,193.55","197,935.49"
Nissan vehicles – KA24 engine,Nissan vehicles – KA24 engine EY SET & LOCK,Electrical System,EY SET & LOCK,Auto Parts,Set,"3,493,080.92","628,754.56","4,121,835.48"
Nissan vehicles – KA24 engine,Nissan vehicles – KA24 engine SEAT BELT FR LH,Electrical System,SEAT BELT FR LH,Auto Parts,PC,"975,922.84","175,666.11","1,151,588.95"
Nissan vehicles – KA24 engine,Nissan vehicles – KA24 engine SEAT BELT FR RHS,Electrical System,SEAT BELT FR RHS,Auto Parts,PC,"975,922.84","175,666.11","1,151,588.95"
Nissan vehicles – KA24 engine,Nissan vehicles – KA24 engine SEAT BELT REAR LH,Electrical System,SEAT BELT REAR LH,Auto Parts,PC,"1,066,130.70","191,903.53","1,258,034.23"
Nissan vehicles – KA24 engine,Nissan vehicles – KA24 engine SEAT BELT REAR RHS,Electrical System,SEAT BELT REAR RHS,Auto Parts,PC,"1,066,130.70","191,903.53","1,258,034.23"
Nissan vehicles – KA24 engine,Nissan vehicles – KA24 engine DOOR HINGE FR L,Electrical System,DOOR HINGE FR L,Auto Parts,PC,"131,729.00","23,711.16","155,440.00"
Nissan vehicles – KA24 engine,Nissan vehicles – KA24 engine DOOR HINGE F UPR,Electrical System,DOOR HINGE F UPR,Auto Parts,PC,"240,993.00","43,378.79","284,372.00"
Nissan vehicles – KA24 engine,Nissan vehicles – KA24 engine HINGE RR LWR L,Electrical System,HINGE RR LWR L,Auto Parts,PC,"131,729.00","23,711.15","155,440.00"
Nissan vehicles – KA24 engine,Nissan vehicles – KA24 engine HINGE RR LWR R,Electrical System,HINGE RR LWR R,Auto Parts,PC,"231,729.00","41,711.15","273,440.00"
Nissan vehicles – KA24 engine,Nissan vehicles – KA24 engine HINGE RR DR UPR L,Electrical System,HINGE RR DR UPR L,Auto Parts,PC,"197,206.00","35,497.13","232,703.00"
Nissan vehicles – KA24 engine,Nissan vehicles – KA24 engine HINGE RR DR UPR R,Electrical System,HINGE RR DR UPR R,Auto Parts,PC,"197,206.00","35,497.13","232,703.00"
Nissan vehicles – KA24 engine,Nissan vehicles – KA24 engine HINGE RR DR LWR,Electrical System,HINGE RR DR LWR,Auto Parts,PC,"197,206.00","35,497.13","232,703.00"
Nissan vehicles – KA24 engine,Nissan vehicles – KA24 engine INSUL BODY MTG (middle cabin mountings),Other Miscellaneous Parts,INSUL BODY MTG (middle cabin mountings),Auto Parts,Set,"987,120.00","177,681.60","1,164,801.60"
Nissan vehicles – KA24 engine,Nissan vehicles – KA24 engine INSULATOR-3RD (Front body mountings),Other Miscellaneous Parts,INSULATOR-3RD (Front body mountings),Auto Parts,Set,"520,409.24","93,673.66","614,082.90"
Nissan vehicles – KA24 engine,Nissan vehicles – KA24 engine RUB-BODY MTG 4T (Rear body mountings),Other Miscellaneous Parts,RUB-BODY MTG 4T (Rear body mountings),Auto Parts,Set,"520,409.24","93,673.66","614,082.90"
Nissan vehicles – KA24 engine,Nissan vehicles – KA24 engine MALE ASSY-HOOD (Bonnet lock),Other Miscellaneous Parts,MALE ASSY-HOOD (Bonnet lock),Auto Parts,PC,"224,141.80","40,345.52","264,487.33"
Nissan vehicles – KA24 engine,Nissan vehicles – KA24 engine RUB BMPR HOOD (Front bonnet rubbers),Other Miscellaneous Parts,RUB BMPR HOOD (Front bonnet rubbers),Auto Parts,PC,"7,260.05","1,306.81","8,566.86"
Nissan vehicles – KA24 engine,Nissan vehicles – KA24 engine BMPR HOODLEDGE (Bonnet side rubbers),Other Miscellaneous Parts,BMPR HOODLEDGE (Bonnet side rubbers),Auto Parts,PC,"9,606.07","1,729.09","11,335.17"
Nissan vehicles – KA24 engine,Nissan vehicles – KA24 engine Panel assy-inst (Bonnet),Other Miscellaneous Parts,Panel assy-inst (Bonnet),Auto Parts,PC,"2,014,248.60","362,564.75","2,376,813.35"
Nissan vehicles – KA24 engine,"Nissan vehicles – KA24 engine Floor mats, rubber",Other Miscellaneous Parts,"Floor mats, rubber",Auto Parts,Set,"167,741.94","30,193.55","197,935.49"
Nissan vehicles – KA24 engine,Nissan vehicles – KA24 engine CHECK LINK FR D (Seal),Other Miscellaneous Parts,CHECK LINK FR D (Seal),Auto Parts,PC,"327,874.75","59,017.46","386,892.21"
Nissan vehicles – KA24 engine,Nissan vehicles – KA24 engine HORN ASSY (Low tone horn),Other Miscellaneous Parts,HORN ASSY (Low tone horn),Auto Parts,PC,"432,099.12","77,777.84","509,876.97"
Nissan vehicles – KA24 engine,Nissan vehicles – KA24 engine HORN ASSY-HIGH (High tone horn),Other Miscellaneous Parts,HORN ASSY-HIGH (High tone horn),Auto Parts,PC,"361,971.58","65,154.88","427,126.47"
Nissan vehicles – KA24 engine,Nissan vehicles – KA24 engine Base (Flat gasket),Other Miscellaneous Parts,Base (Flat gasket),Auto Parts,PC,"22,747.06","4,094.47","26,841.53"
Nissan vehicles – KA24 engine,Nissan vehicles – KA24 engine VAD Roll Bar D/ (Central lock switch),Other Miscellaneous Parts,VAD Roll Bar D/ (Central lock switch),Auto Parts,PC,"3,674,863.57","661,475.44","4,336,339.01"
Nissan vehicles – KA24 engine,Nissan vehicles – KA24 engine First aid kit,Other Miscellaneous Parts,First aid kit,Auto Parts,PC,"629,032.26","113,225.81","742,258.06"
Nissan vehicles – KA24 engine,Nissan vehicles – KA24 engine VAD CMPL-SLIDE (Side step RH),Other Miscellaneous Parts,VAD CMPL-SLIDE (Side step RH),Auto Parts,PC,"1,091,954.20","196,551.76","1,288,505.96"
Nissan vehicles – KA24 engine,Nissan vehicles – KA24 engine VAD CMPL-SLIDE (Side step LH),Other Miscellaneous Parts,VAD CMPL-SLIDE (Side step LH),Auto Parts,PC,"1,092,049.32","196,568.88","1,288,618.20"
Nissan vehicles – KA24 engine,Nissan vehicles – KA24 engine BOLT STOP (Stopper bolt),Other Miscellaneous Parts,BOLT STOP (Stopper bolt),Auto Parts,PC,"96,251.00","17,325.18","113,576.18"
Nissan vehicles – KA24 engine,Nissan vehicles – KA24 engine Cap-bolt STRG S,Other Miscellaneous Parts,Cap-bolt STRG S,Auto Parts,PC,"67,147.43","12,086.54","79,233.97"
Nissan vehicles – KA24 engine,Nissan vehicles – KA24 engine Engine oil (Petrol engine oil),Service,Engine oil (Petrol engine oil),Auto Parts,Litre,"294,526.43","53,014.76","347,541.19"
Nissan vehicles – KA24 engine,Nissan vehicles – KA24 engine Brake fluid,Service,Brake fluid,Auto Parts,0.25L,"19,089.67","3,436.14","22,526.00"
Nissan vehicles – KA24 engine,Nissan vehicles – KA24 engine Transmission oil GL4 75-W85,Service,Transmission oil GL4 75-W85,Auto Parts,Litre,"317,652.79","57,177.50","374,830.29"
Nissan vehicles – KA24 engine,Nissan vehicles – KA24 engine Coolant Total,Service,Coolant Total,Auto Parts,Litre,"422,592.37","76,066.63","498,659.00"
Nissan vehicles – KA24 engine,Nissan vehicles – KA24 engine ATF FLUIDMATIC D2 1L (Transfer case oil),Service,ATF FLUIDMATIC D2 1L (Transfer case oil),Auto Parts,Litre,"78,746.91","14,174.44","92,921.35"
Nissan vehicles – KA24 engine,Nissan vehicles – KA24 engine SUNDRY,Service,SUNDRY,Auto Parts,,"27,342.37","4,921.63","32,264.00"
Nissan vehicles – KA24 engine,Nissan vehicles – KA24 engine FILTER ASSY-OIL (Oil filter),Service,FILTER ASSY-OIL (Oil filter),Auto Parts,PC,"60,102.81","10,818.50","70,921.31"
Nissan vehicles – KA24 engine,Nissan vehicles – KA24 engine FUEL STRAINER,Service,FUEL STRAINER,Auto Parts,PC,"250,376.53","45,067.78","295,444.31"
Nissan vehicles – KA24 engine,Nissan vehicles – KA24 engine FILTER ASSY-FUE (Fuel filter),Service,FILTER ASSY-FUE (Fuel filter),Auto Parts,PC,"269,969.45","48,594.50","318,563.95"
Nissan vehicles – KA24 engine,Nissan vehicles – KA24 engine ELEMENT ASSY (Air cleaner),Service,ELEMENT ASSY (Air cleaner),Auto Parts,PC,"200,370.00","36,066.60","236,436.60"
Nissan vehicles – KA24 engine,Nissan vehicles – KA24 engine GEAR OIL-HYPOID 1L (Differential oil 85W90,Service,GEAR OIL-HYPOID 1L (Differential oil 85W90,Auto Parts,Litre,"173,331.25","31,199.63","204,530.88"
Nissan vehicles – KA24 engine,Nissan vehicles – KA24 engine WASHER DRAIN,Service,WASHER DRAIN,Auto Parts,PC,"5,316.39",956.95,"6,273.34"
Nissan vehicles – KA24 engine,Nissan vehicles – KA24 engine Labour,Service,Labour,Auto Parts,Hour,"45,000.00","8,100.00","53,100.00"
Nissan vehicles – KA24 engine,Nissan vehicles – KA24 engine Wheel alignment,Service,Wheel alignment,Auto Parts,,"55,000.00","9,900.00","64,900.00"
Nissan vehicles – KA24 engine,Nissan vehicles – KA24 engine Wheel balancing per tyre,Service,Wheel balancing per tyre,Auto Parts,,"52,800.00",,"62,304.00"
Nissan Patrol Y61 – ZD30 engine,Nissan Patrol Y61 – ZD30 engine Brake pads - Front,Unclassified,Brake pads - Front,Auto Parts,1Set,"718,107.00","129,259.00","847,367.00"
Nissan Patrol Y61 – ZD30 engine,Nissan Patrol Y61 – ZD30 engine Brake Pads - Rear,Unclassified,Brake Pads - Rear,Auto Parts,1Set,"598,354.00","107,704.00","706,058.00"
Nissan Patrol Y61 – ZD30 engine,Nissan Patrol Y61 – ZD30 engine Brake Shoes,Unclassified,Brake Shoes,Auto Parts,1Set,"869,732.00","156,552.00","1,026,283.00"
Nissan Patrol Y61 – ZD30 engine,Nissan Patrol Y61 – ZD30 engine Brake booster,Unclassified,Brake booster,Auto Parts,Pc,"9,034,946.00","1,626,290.00","10,661,237.00"
Nissan Patrol Y61 – ZD30 engine,Nissan Patrol Y61 – ZD30 engine Brake disc,Unclassified,Brake disc,Auto Parts,Pc,"937,401.00","168,732.00","1,106,133.00"
